video_id,repetition_number,exercise_id,exercise_name,person_id,first_frame,last_frame,n_frames,duration_s,cam17_orientation,cam18_orientation,sagittal_view_camera,exercise_subtype,lights_on,mocap_erroneous,extra_person_in_cam17,extra_person_in_cam18,quality_ok,correctness,video_path_cam17,video_path_cam18,has_video,frames_in_range
PM_103,6,4,Leg Abduction,6,521,590,70,2.3333,front,side,Camera18,left leg,True,False,2,0,False,1,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,7,4,Leg Abduction,6,650,725,76,2.5333,front,side,Camera18,left leg,True,False,2,0,False,1,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,8,4,Leg Abduction,6,1220,1300,81,2.7,front,side,Camera18,left leg,True,False,2,0,False,0,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,9,4,Leg Abduction,6,1301,1390,90,3.0,front,side,Camera18,left leg,True,False,0,0,True,0,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,10,4,Leg Abduction,6,1391,1468,78,2.6,front,side,Camera18,left leg,True,False,2,0,False,0,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,11,4,Leg Abduction,6,1469,1550,82,2.7333,front,side,Camera18,left leg,True,False,2,0,False,0,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,12,4,Leg Abduction,6,1551,1625,75,2.5,front,side,Camera18,left leg,True,False,2,0,False,0,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,13,4,Leg Abduction,6,1990,2080,91,3.0333,half-profile,half-profile,neither,left leg,True,False,2,0,False,1,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,14,4,Leg Abduction,6,2081,2160,80,2.6667,half-profile,half-profile,neither,left leg,True,False,2,0,False,1,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,15,4,Leg Abduction,6,2161,2230,70,2.3333,half-profile,half-profile,neither,left leg,True,False,2,0,False,1,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,16,4,Leg Abduction,6,2231,2310,80,2.6667,half-profile,half-profile,neither,left leg,True,False,0,0,True,1,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,17,4,Leg Abduction,6,2311,2395,85,2.8333,half-profile,half-profile,neither,left leg,True,False,0,0,True,1,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,18,4,Leg Abduction,6,2396,2460,65,2.1667,half-profile,half-profile,neither,left leg,True,False,0,0,True,1,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,19,4,Leg Abduction,6,2470,2550,81,2.7,half-profile,half-profile,neither,left leg,True,False,0,0,True,1,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,20,4,Leg Abduction,6,3030,3120,91,3.0333,half-profile,half-profile,neither,left leg,True,False,2,0,False,1,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,21,4,Leg Abduction,6,3121,3200,80,2.6667,half-profile,half-profile,neither,left leg,True,False,2,0,False,0,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,22,4,Leg Abduction,6,3201,3290,90,3.0,half-profile,half-profile,neither,left leg,True,False,2,0,False,0,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,23,4,Leg Abduction,6,3291,3370,80,2.6667,half-profile,half-profile,neither,left leg,True,False,2,0,False,0,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,True
PM_103,24,4,Leg Abduction,6,3390,3440,51,1.7,half-profile,half-profile,neither,left leg,True,False,2,0,False,0,videos/Ex4/PM_103-Camera17-30fps.mp4,videos/Ex4/PM_103-Camera18-30fps-transposed.mp4,True,False
PM_111,1,4,Leg Abduction,8,120,240,121,4.0333,front,side,Camera18,left leg,True,False,2,0,False,1,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,2,4,Leg Abduction,8,340,410,71,2.3667,front,side,Camera18,left leg,True,False,2,0,False,1,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,3,4,Leg Abduction,8,505,615,111,3.7,front,side,Camera18,left leg,True,False,0,0,True,1,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,4,4,Leg Abduction,8,690,810,121,4.0333,front,side,Camera18,left leg,True,False,0,0,True,1,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,5,4,Leg Abduction,8,811,920,110,3.6667,front,side,Camera18,left leg,True,False,0,0,True,1,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,6,4,Leg Abduction,8,921,1055,135,4.5,front,side,Camera18,left leg,True,False,0,0,True,1,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,7,4,Leg Abduction,8,1056,1180,125,4.1667,front,side,Camera18,left leg,True,False,0,0,True,1,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,8,4,Leg Abduction,8,1200,1320,121,4.0333,front,side,Camera18,left leg,True,False,0,0,True,1,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,9,4,Leg Abduction,8,1590,1690,101,3.3667,front,side,Camera18,left leg,True,False,1,0,True,0,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,10,4,Leg Abduction,8,1691,1800,110,3.6667,front,side,Camera18,left leg,True,False,1,0,True,0,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,11,4,Leg Abduction,8,1830,1925,96,3.2,front,side,Camera18,left leg,True,False,1,0,True,0,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,12,4,Leg Abduction,8,1950,2050,101,3.3667,front,side,Camera18,left leg,True,False,0,0,True,0,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,13,4,Leg Abduction,8,2070,2170,101,3.3667,front,side,Camera18,left leg,True,False,0,0,True,0,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,14,4,Leg Abduction,8,2385,2470,86,2.8667,half-profile,half-profile,neither,left leg,True,False,0,0,True,1,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,15,4,Leg Abduction,8,2490,2600,111,3.7,half-profile,half-profile,neither,left leg,True,False,0,0,True,1,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,16,4,Leg Abduction,8,2601,2710,110,3.6667,half-profile,half-profile,neither,left leg,True,False,0,0,True,1,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,17,4,Leg Abduction,8,2730,2800,71,2.3667,half-profile,half-profile,neither,left leg,True,False,0,0,True,1,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,18,4,Leg Abduction,8,2830,2940,111,3.7,half-profile,half-profile,neither,left leg,True,False,0,0,True,1,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,19,4,Leg Abduction,8,2941,3050,110,3.6667,half-profile,half-profile,neither,left leg,True,False,0,0,True,1,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,20,4,Leg Abduction,8,3130,3220,91,3.0333,half-profile,half-profile,neither,left leg,True,False,0,0,True,0,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,21,4,Leg Abduction,8,3221,3320,100,3.3333,half-profile,half-profile,neither,left leg,True,False,0,0,True,0,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,22,4,Leg Abduction,8,3321,3390,70,2.3333,half-profile,half-profile,neither,left leg,True,False,0,0,True,0,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_111,23,4,Leg Abduction,8,3430,3500,71,2.3667,half-profile,half-profile,neither,left leg,True,False,0,0,True,0,videos/Ex4/PM_111-Camera17-30fps.mp4,videos/Ex4/PM_111-Camera18-30fps-transposed.mp4,True,True
PM_116,1,4,Leg Abduction,9,120,197,78,2.6,front,side,Camera18,right leg,True,False,2,0,False,1,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,2,4,Leg Abduction,9,198,280,83,2.7667,front,side,Camera18,right leg,True,False,2,0,False,1,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,3,4,Leg Abduction,9,290,375,86,2.8667,front,side,Camera18,right leg,True,False,2,0,False,1,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,4,4,Leg Abduction,9,376,414,39,1.3,front,side,Camera18,right leg,True,False,2,0,False,0,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,5,4,Leg Abduction,9,415,494,80,2.6667,front,side,Camera18,right leg,True,False,2,0,False,1,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,6,4,Leg Abduction,9,495,570,76,2.5333,front,side,Camera18,right leg,True,False,2,0,False,1,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,7,4,Leg Abduction,9,571,640,70,2.3333,front,side,Camera18,right leg,True,False,2,0,False,1,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,8,4,Leg Abduction,9,965,1000,36,1.2,front,side,Camera18,right leg,True,False,2,0,False,1,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,9,4,Leg Abduction,9,1001,1060,60,2.0,front,side,Camera18,right leg,True,False,2,0,False,1,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,10,4,Leg Abduction,9,1061,1125,65,2.1667,front,side,Camera18,right leg,True,False,2,0,False,0,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,11,4,Leg Abduction,9,1126,1185,60,2.0,front,side,Camera18,right leg,True,False,2,0,False,0,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,12,4,Leg Abduction,9,1186,1255,70,2.3333,front,side,Camera18,right leg,True,False,2,0,False,0,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,13,4,Leg Abduction,9,1256,1325,70,2.3333,front,side,Camera18,right leg,True,False,1,0,True,0,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,14,4,Leg Abduction,9,1326,1380,55,1.8333,front,side,Camera18,right leg,True,False,2,0,False,0,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,15,4,Leg Abduction,9,1650,1721,72,2.4,half-profile,half-profile,neither,right leg,True,False,3,0,False,1,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,16,4,Leg Abduction,9,1722,1783,62,2.0667,half-profile,half-profile,neither,right leg,True,False,2,0,False,1,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,17,4,Leg Abduction,9,1784,1840,57,1.9,half-profile,half-profile,neither,right leg,True,False,2,0,False,1,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,18,4,Leg Abduction,9,1841,1900,60,2.0,half-profile,half-profile,neither,right leg,True,False,2,0,False,1,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,19,4,Leg Abduction,9,1901,1960,60,2.0,half-profile,half-profile,neither,right leg,True,False,2,0,False,1,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,20,4,Leg Abduction,9,1990,2055,66,2.2,half-profile,half-profile,neither,right leg,True,False,2,0,False,0,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,21,4,Leg Abduction,9,2056,2115,60,2.0,half-profile,half-profile,neither,right leg,True,False,1,0,True,0,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,22,4,Leg Abduction,9,2116,2170,55,1.8333,half-profile,half-profile,neither,right leg,True,False,0,0,True,0,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_116,23,4,Leg Abduction,9,2171,2240,70,2.3333,half-profile,half-profile,neither,right leg,True,False,0,0,True,0,videos/Ex4/PM_116-Camera17-30fps.mp4,videos/Ex4/PM_116-Camera18-30fps-transposed.mp4,True,True
PM_124,1,4,Leg Abduction,7,200,290,91,3.0333,front,side,Camera18,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,2,4,Leg Abduction,7,310,410,101,3.3667,front,side,Camera18,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,3,4,Leg Abduction,7,425,520,96,3.2,front,side,Camera18,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,4,4,Leg Abduction,7,540,630,91,3.0333,front,side,Camera18,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,5,4,Leg Abduction,7,650,755,106,3.5333,front,side,Camera18,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,6,4,Leg Abduction,7,925,1020,96,3.2,front,side,Camera18,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,7,4,Leg Abduction,7,1040,1180,141,4.7,front,side,Camera18,right leg,True,False,1,0,True,0,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,8,4,Leg Abduction,7,1225,1335,111,3.7,front,side,Camera18,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,9,4,Leg Abduction,7,1370,1475,106,3.5333,front,side,Camera18,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,10,4,Leg Abduction,7,1515,1610,96,3.2,front,side,Camera18,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,11,4,Leg Abduction,7,1830,1920,91,3.0333,half-profile,half-profile,neither,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,12,4,Leg Abduction,7,1921,2020,100,3.3333,half-profile,half-profile,neither,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,13,4,Leg Abduction,7,2040,2120,81,2.7,half-profile,half-profile,neither,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,14,4,Leg Abduction,7,2140,2240,101,3.3667,half-profile,half-profile,neither,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,15,4,Leg Abduction,7,2255,2355,101,3.3667,half-profile,half-profile,neither,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,16,4,Leg Abduction,7,2470,2570,101,3.3667,half-profile,half-profile,neither,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,17,4,Leg Abduction,7,2580,2665,86,2.8667,half-profile,half-profile,neither,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,18,4,Leg Abduction,7,2710,2790,81,2.7,half-profile,half-profile,neither,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,19,4,Leg Abduction,7,2820,2890,71,2.3667,half-profile,half-profile,neither,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_124,20,4,Leg Abduction,7,2930,3020,91,3.0333,half-profile,half-profile,neither,right leg,True,False,0,0,True,1,videos/Ex4/PM_124-Camera17-30fps.mp4,videos/Ex4/PM_124-Camera18-30fps-transposed.mp4,True,True
PM_008,1,6,Squats,1,100,220,121,4.0333,front,side,Camera18,,False,False,0,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,2,6,Squats,1,230,350,121,4.0333,front,side,Camera18,,False,False,0,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,3,6,Squats,1,370,480,111,3.7,front,side,Camera18,,False,False,0,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,4,6,Squats,1,500,605,106,3.5333,front,side,Camera18,,False,False,1,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,5,6,Squats,1,620,715,96,3.2,front,side,Camera18,,False,False,0,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,6,6,Squats,1,1430,1570,141,4.7,front,side,Camera18,,False,False,0,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,7,6,Squats,1,1585,1707,123,4.1,front,side,Camera18,,False,False,0,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,8,6,Squats,1,1708,1855,148,4.9333,front,side,Camera18,,False,False,0,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,9,6,Squats,1,1870,1990,121,4.0333,front,side,Camera18,,False,False,2,0,False,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,10,6,Squats,1,2010,2150,141,4.7,front,side,Camera18,,False,False,1,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,11,6,Squats,1,2180,2310,131,4.3667,front,side,Camera18,,False,False,2,0,False,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,12,6,Squats,1,2340,2446,107,3.5667,front,side,Camera18,,False,False,2,0,False,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,13,6,Squats,1,2830,2925,96,3.2,front,side,Camera18,,False,False,0,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,14,6,Squats,1,2940,3030,91,3.0333,front,side,Camera18,,False,False,1,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,15,6,Squats,1,3040,3140,101,3.3667,front,side,Camera18,,False,False,0,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,16,6,Squats,1,3160,3255,96,3.2,front,side,Camera18,,False,False,1,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,17,6,Squats,1,3270,3360,91,3.0333,front,side,Camera18,,False,False,0,0,True,0,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,18,6,Squats,1,3940,4050,111,3.7,half-profile,half-profile,neither,,False,False,1,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,19,6,Squats,1,4070,4200,131,4.3667,half-profile,half-profile,neither,,False,False,0,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,20,6,Squats,1,4201,4325,125,4.1667,half-profile,half-profile,neither,,False,False,0,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,21,6,Squats,1,4326,4450,125,4.1667,half-profile,half-profile,neither,,False,False,0,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,22,6,Squats,1,4451,4575,125,4.1667,half-profile,half-profile,neither,,False,False,0,0,True,1,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,23,6,Squats,1,4660,4740,81,2.7,half-profile,half-profile,neither,,False,False,0,0,True,0,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,24,6,Squats,1,4760,4855,96,3.2,half-profile,half-profile,neither,,False,False,0,0,True,0,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,25,6,Squats,1,4870,4955,86,2.8667,half-profile,half-profile,neither,,False,False,0,0,True,0,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,26,6,Squats,1,4970,5050,81,2.7,half-profile,half-profile,neither,,False,False,0,0,True,0,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_008,27,6,Squats,1,5060,5150,91,3.0333,half-profile,half-profile,neither,,False,False,0,0,True,0,videos/Ex6/PM_008-Camera17-30fps.mp4,videos/Ex6/PM_008-Camera18-30fps-transposed.mp4,True,True
PM_022,1,6,Squats,2,80,160,81,2.7,front,side,Camera18,,False,False,2,0,False,1,videos/Ex6/PM_022-Camera17-30fps.mp4,videos/Ex6/PM_022-Camera18-30fps-transposed.mp4,True,True
PM_022,2,6,Squats,2,161,250,90,3.0,front,side,Camera18,,False,False,0,0,True,1,videos/Ex6/PM_022-Camera17-30fps.mp4,videos/Ex6/PM_022-Camera18-30fps-transposed.mp4,True,True
PM_022,3,6,Squats,2,251,330,80,2.6667,front,side,Camera18,,False,False,1,0,True,1,videos/Ex6/PM_022-Camera17-30fps.mp4,videos/Ex6/PM_022-Camera18-30fps-transposed.mp4,True,True
PM_022,4,6,Squats,2,340,420,81,2.7,front,side,Camera18,,False,False,1,0,True,1,videos/Ex6/PM_022-Camera17-30fps.mp4,videos/Ex6/PM_022-Camera18-30fps-transposed.mp4,True,True
PM_022,5,6,Squats,2,425,495,71,2.3667,front,side,Camera18,,False,False,2,0,False,1,videos/Ex6/PM_022-Camera17-30fps.mp4,videos/Ex6/PM_022-Camera18-30fps-transposed.mp4,True,True
PM_022,6,6,Squats,2,770,845,76,2.5333,front,side,Camera18,,False,False,0,1,True,1,videos/Ex6/PM_022-Camera17-30fps.mp4,videos/Ex6/PM_022-Camera18-30fps-transposed.mp4,True,True
PM_022,7,6,Squats,2,846,930,85,2.8333,front,side,Camera18,,False,False,0,1,True,1,videos/Ex6/PM_022-Camera17-30fps.mp4,videos/Ex6/PM_022-Camera18-30fps-transposed.mp4,True,True
